Intro_text,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,p_choice.keys,p_choice.rt,p_choice.duration,p_next_trial_input.keys,p_next_trial_input.rt,p_next_trial_input.duration,happiness_rating_prac.response,happiness_rating_prac.rt,key_resp_5.keys,key_resp_9.keys,key_resp_5.rt,key_resp_5.duration,key_resp_9.rt,key_resp_9.duration,user_choice.keys,user_choice.rt,user_choice.duration,next_trial_input.keys,next_trial_input.rt,next_trial_input.duration,happiness_rating.response,happiness_rating.rt,key_resp_6.keys,key_resp_10.keys,key_resp_6.rt,key_resp_6.duration,key_resp_10.rt,key_resp_10.duration,Intros.thisRepN,Intros.thisTrialN,Intros.thisN,Intros.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,dateTime,consent.started,text_9.started,button.started,consent.stopped,button.numClicks,button.timesOn,button.timesOff,instructions1.started,Intro_text_show.started,Continue_txt.started,key_resp.started,instructions1.stopped,Intros.key_resp.keys,Intros.key_resp.rt,Intros.key_resp.duration,instructions_t1_target_on_choice.started,fixation_inst_5a.started,intro_sure.started,intro_sure_txt.started,intro_gambletop.started,intro_gambletop_txt.started,intro_gambletop_p.started,intro_gamblelow.started,intro_gamblelow_txt.started,intro_gamblelow_p.started,text_inst_5a.started,choice_inst_5a.started,instructions_t1_target_on_choice.stopped,choice_inst_5a.keys,choice_inst_5a.rt,choice_inst_5a.duration,instructions_t1_chosen_gamble.started,fixation_inst_5a_2.started,intro_sure_2.started,intro_sure_txt_2.started,instructions_t1_chosen_gamble.stopped,instructions_t1_outcome.started,total_prompt_inst_5a.started,p_outcome_square_2.started,intro_outcome_text_5.started,intro_outcome_text.started,intro_next_trial_txt_2.started,intro_next_trial_input_2.started,instructions_t1_outcome.stopped,intro_next_trial_input_2.keys,intro_next_trial_input_2.rt,intro_next_trial_input_2.duration,intro_iti.started,text_4.started,intro_iti.stopped,instructions_t2_target_on_choice.started,fixation_inst_5b.started,intro_sure_3.started,intro_gambletop_2.started,intro_gamblelow_2.started,intro_sure_txt_3.started,intro_gambletop_txt_2.started,intro_gambletop_p_2.started,intro_gamblelow_txt_2.started,intro_gamblelow_p_2.started,text_inst_5b.started,choice_inst_5b.started,instructions_t2_target_on_choice.stopped,choice_inst_5b.keys,choice_inst_5b.rt,choice_inst_5b.duration,instructions_t2_chosen_gamble.started,fixation_inst_5a_3.started,intro_gambletop_3.started,intro_gamblelow_3.started,intro_gambletop_txt_3.started,intro_gambletop_p_3.started,intro_gamblelow_txt_3.started,intro_gamblelow_p_3.started,instructions_t2_chosen_gamble.stopped,instructions_t2_outcome.started,total_prompt_inst_5a_2.started,p_outcome_square_3.started,intro_outcome_text_3.started,intro_outcome_text_2.started,intro_next_trial_txt.started,intro_next_trial_input.started,instructions_t2_outcome.stopped,intro_next_trial_input.keys,intro_next_trial_input.rt,intro_next_trial_input.duration,instructions6.started,instructions_text.started,Continue_txt_2.started,key_resp_inst_5.started,instructions6.stopped,key_resp_inst_5.keys,key_resp_inst_5.rt,key_resp_inst_5.duration,instructions7.started,total_prompt_inst_5a_3.started,fixation_inst_5a_6.started,prog_5.started,p_outcome_square_4.started,intro_outcome_text_4.started,instrutions_text.started,key_resp_inst_6.started,arrow1.started,arrow2.started,instructions7.stopped,key_resp_inst_6.keys,key_resp_inst_6.rt,key_resp_inst_6.duration,instructions8.started,instructions_text_3.started,Continue_txt_3.started,key_resp_inst_7.started,instructions8.stopped,key_resp_inst_7.keys,key_resp_inst_7.rt,key_resp_inst_7.duration,happy_overall.started,question_3.started,happiness_rating_overall.started,low_end_text_3.started,high_end_text_3.started,key_resp_7.started,exit_text_4.started,happy_overall.stopped,happiness_rating_overall.response,happiness_rating_overall.rt,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instructions10.started,instructions_text_6.started,Continue_txt_4.started,key_resp_inst_8.started,instructions10.stopped,key_resp_inst_8.keys,key_resp_inst_8.rt,key_resp_inst_8.duration,happy_base.started,question_5.started,happiness_rating_baseline.started,low_end_text_5.started,high_end_text_5.started,exit_text_3.started,key_resp_8.started,happy_base.stopped,happiness_rating_baseline.response,happiness_rating_baseline.rt,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instructions10_2.started,instructions_text_2.started,Continue_txt_6.started,key_resp_inst_11.started,instructions10_2.stopped,key_resp_inst_11.keys,key_resp_inst_11.rt,key_resp_inst_11.duration,instructions11.started,instructions_text_7.started,Continue_txt_5.started,key_resp_inst_9.started,instructions11.stopped,key_resp_inst_9.keys,key_resp_inst_9.rt,key_resp_inst_9.duration,first_delay.started,text_3.started,first_delay.stopped,options,gamble_result,p_options_show.started,p_fixation_cross_4.started,p_box1.started,p_box2.started,p_box3.started,p_box4.started,p_box1_mag.started,p_box1_P.started,p_box2_mag.started,p_box2_P.started,p_box3_mag.started,p_box3_P.started,p_box4_mag.started,p_box4_P.started,p_choice.started,practice_txt_2.started,p_options_show.stopped,practice_trials.p_choice.keys,practice_trials.p_choice.rt,practice_trials.p_choice.duration,choice_prac,p_chosen_option.started,fixation_5.started,p_box1_2.started,p_box2_2.started,p_box3_2.started,p_box4_2.started,p_box1_mag_2.started,p_box1_P_2.started,p_box2_mag_2.started,p_box2_P_2.started,p_box3_mag_2.started,p_box3_P_2.started,p_box4_mag_2.started,p_box4_P_2.started,practice_txt_3.started,p_chosen_option.stopped,current_money_prac,outcome_prac,added_prac,p_reward_outcome.started,p_money_prompt.started,practice_txt.started,p_outcome_square.started,p_outcome_text.started,p_reward_txt.started,p_prog_bar.started,p_next_trial_txt.started,p_next_trial_input.started,p_reward_outcome.stopped,practice_trials.p_next_trial_input.keys,practice_trials.p_next_trial_input.rt,practice_trials.p_next_trial_input.duration,iti.started,text.started,iti.stopped,p_happiness_trial.started,p_happiness_trial.stopped,practice_trials.happiness_rating_prac.response,practice_trials.happiness_rating_prac.rt,practice_trials.key_resp_5.keys,p_h_iti.started,p_h_iti.stopped,repeat_practice.started,repeat_practice.stopped,practice_trials.key_resp_9.keys,repeat_iti.started,repeat_iti.stopped,question_4.started,happiness_rating_prac.started,low_end_text_4.started,high_end_text_4.started,exit_text_2.started,key_resp_5.started,practice_trials.key_resp_5.rt,practice_trials.key_resp_5.duration,text_2.started,repeat_practice_txt.started,key_resp_9.started,practice_trials.key_resp_9.rt,practice_trials.key_resp_9.duration,instructions12.started,instructions_text_8.started,key_resp_inst_10.started,instructions12.stopped,key_resp_inst_10.keys,key_resp_inst_10.rt,key_resp_inst_10.duration,options_show.started,fixation_cross_2.started,box1.started,box2.started,box3.started,box4.started,box1_mag.started,box1_P.started,box2_mag.started,box2_P.started,box3_mag.started,box3_P.started,box4_mag.started,box4_P.started,user_choice.started,options_show.stopped,trials.user_choice.keys,trials.user_choice.rt,trials.user_choice.duration,choice,chosen_option.started,fixation_7.started,box1_2.started,box2_2.started,box3_2.started,box4_2.started,box1_mag_2.started,box1_P_2.started,box2_mag_2.started,box2_P_2.started,box3_mag_2.started,box3_P_2.started,box4_mag_2.started,box4_P_2.started,chosen_option.stopped,current_money,outcome,added_money,reward_outcome.started,money_prompt.started,outcome_square.started,outcome_text_3.started,reward_txt.started,prog_bar.started,next_trial_txt.started,next_trial_input.started,reward_outcome.stopped,trials.next_trial_input.keys,trials.next_trial_input.rt,trials.next_trial_input.duration,happiness_trial.started,happiness_trial.stopped,trials.happiness_rating.response,trials.happiness_rating.rt,trials.key_resp_6.keys,h_iti.started,h_iti.stopped,trial_break.started,trial_break.stopped,trials.key_resp_10.keys,repeat_iti_2.started,repeat_iti_2.stopped,question_2.started,happiness_rating.started,low_end_text_2.started,high_end_text_2.started,exit_text.started,key_resp_6.started,trials.key_resp_6.rt,trials.key_resp_6.duration,text_7.started,break_txt.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,text_6.started,Thank_you.started,thankYouText.started,key_resp_11.started,Thank_you.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,expStart
,46,0,46,,,,,,,,,,,,,,,,,,left,1.2514586249890272,None,space,0.7022771250049118,None,11,3.147940708004171,return,None,1.0529835839988664,None,,,,,,,,,,,46,0,46,0,370.1617592500115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.6  0.1  0.4 ],0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.1043216669932,374.1133059170097,375.09275566699216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.1516672089929,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,370.1617592500115,371.41758825001307,left,1.2514586249890272,None,0,371.4191941250174,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,371.4285650420061,372.4003906,6.970000000000002,-1,0.05,372.40207704200293,372.4116336250154,372.4116336250154,372.4116336250154,372.4116336250154,372.4116336250154,373.39405900001293,373.39405900001293,374.10426275001373,space,0.7022771250049118,None,375.09315812500427,378.68110766701284,11,3.147940708004171,return,378.68117591700866,379.6706704169919,379.67068762501003,379.6707018,None,379.6707204169943,379.6707310840138,375.1012510420114,377.6036575420003,377.6036575420003,377.6036575420003,377.6036575420003,377.6036575420003,1.0529835839988664,None,378.6885889590194,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,47,0,47,,,,,,,,,,,,,,,,,,left,0.9548577080131508,None,space,0.2897836669872049,None,None,None,None,None,,,,,,,,,,,,,47,0,47,0,379.68483566699433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.3  0.08 0.7  0.07 1.  ],0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.92631999999867,382.9356907920155,383.90973437501816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.67482750001363,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,379.68483566699433,380.6470127920038,left,0.9548577080131508,None,0,380.6509105419973,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,380.6606208750163,381.63297295899247,7.020000000000002,1,0.08,381.6356852920144,381.64501645899145,381.64501645899145,381.64501645899145,381.64501645899145,381.64501645899145,382.6287930840044,382.6287930840044,382.92628074999084,space,0.2897836669872049,None,383.91018949999125,383.91034883400425,None,None,None,383.9103840000171,383.9103951670113,383.9104051,383.9104159999988,None,383.91042983400985,383.91044000000693,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,48,0,48,,,,,,,,,,,,,,,,,,left,1.0221737500105519,None,space,0.26627070899121463,None,11,2.8337597500067204,return,None,0.9068810830067378,None,,,,,,,,,,,48,0,48,0,383.9229119590018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.   0.   0.  ],0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.20142616701196,387.2111486250069,388.18645558401477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.91398908401607,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,383.9229119590018,384.9506279999914,left,1.0221737500105519,None,0,384.95390962500824,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,384.96351475000847,385.93428908399073,7.100000000000002,-1,0.05,385.9364958340011,385.9458240419917,385.9458240419917,385.9458240419917,385.9458240419917,385.9458240419917,386.9299496670137,386.9299496670137,387.20138745900476,space,0.26627070899121463,None,388.1868784590042,391.6295019,11,2.8337597500067204,return,391.62955154199153,392.6181476250058,392.6181642920128,392.61817850000807,None,392.6181972,392.61820766699384,388.19450924999546,390.6983828,390.6983828,390.6983828,390.6983828,390.6983828,0.9068810830067378,None,391.63720379199367,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,49,0,49,,,,,,,,,,,,,,,,,,left,1.102612707996741,None,space,0.14547508300165646,None,None,None,None,None,,,,,,,,,,,,,49,0,49,0,392.6309628750023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.7  0.07 0.3 ],0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.86758854199434,395.87495275001856,396.8522684999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.62069512499147,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,392.6309628750023,393.73707525001373,left,1.102612707996741,None,0,393.7393375,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,393.7489415000018,394.7247234590177,7.150000000000002,-1,0.05,394.7263681250042,394.7354344589985,394.7354344589985,394.7354344589985,394.7354344589985,394.7354344589985,395.71976174999145,395.71976174999145,395.8675499590172,space,0.14547508300165646,None,396.8526889170171,396.8528413750173,None,None,None,396.8528713750129,396.8528819170024,396.8528905840067,396.85290100000566,None,396.8529143749911,396.85292391700204,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,50,0,50,,,,,,,,,,,,,,,,,,right,1.0982770420087036,None,space,0.1429074999759905,None,None,None,None,None,,,,,,,,,,,,,50,0,50,0,396.8651744170056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.1  0.1  0.9 ],0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.10318562501925,400.11067116699996,401.0933089170139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.85532274999423,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,396.8651744170056,397.97146258401335,right,1.0982770420087036,None,1,397.9741063750116,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,397.9846538339916,398.9552261249919,7.200000000000002,1,0.1,398.9575645,398.96752558401204,398.96752558401204,398.96752558401204,398.96752558401204,398.96752558401204,399.9507755000086,399.9507755000086,400.10314912500326,space,0.1429074999759905,None,401.09373045901884,401.09388404199854,None,None,None,401.0939150839986,401.0939258750004,401.0939352090063,401.0939517090155,None,401.09396583400667,401.0939761250047,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,51,0,51,,,,,,,,,,,,,,,,,,right,0.8910737499827519,None,space,0.1227170420170296,None,11,2.7294717079785187,return,None,0.7612367919937242,None,,,,,,,,,,,51,0,51,0,401.10755816701567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.7  0.05 0.3  0.03 1.  ],0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.11756050001713,404.1258399170183,405.10437758400803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.09754750001593,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,401.10755816701567,402.0064625419909,right,0.8910737499827519,None,1,402.00966145901475,402.0193687,402.0193687,402.0193687,402.0193687,402.0193687,402.0193687,402.0193687,402.0193687,402.0193687,402.0193687,402.0193687,402.0193687,402.0193687,402.99298133401317,7.300000000000002,-1,0.03,402.9954622090154,403.0054765419918,403.0054765419918,403.0054765419918,403.0054765419918,403.0054765419918,403.9907216670108,403.9907216670108,404.1175258750154,space,0.1227170420170296,None,405.10488133400213,408.3933921669959,11,2.7294717079785187,return,408.39344162499765,409.38294325000606,409.38297612499446,409.3829931670043,None,409.38302029200713,409.3830320420093,405.11294466699474,407.6109447,407.6109447,407.6109447,407.6109447,407.6109447,0.7612367919937242,None,408.40091241701157,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,52,0,52,,,,,,,,,,,,,,,,,,left,1.1535299170063809,None,space,0.22965979197761044,None,None,None,None,None,,,,,,,,,,,,,52,0,52,0,409.3966615840036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.03 1.   0.   0.8  0.05 0.2 ],0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.7720173340058,412.7808769590047,413.7618058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.3872669170087,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,409.3966615840036,410.5572319,left,1.1535299170063809,None,0,410.5612332500168,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,410.57184704201063,411.5461399590131,7.330000000000002,-1,0.03,411.5479368340166,411.55772466701455,411.55772466701455,411.55772466701455,411.55772466701455,411.55772466701455,412.53763287499896,412.53763287499896,412.7719518,space,0.22965979197761044,None,413.7622282500088,413.7623794169922,None,None,None,413.7624101249967,413.7624208749912,413.76242991699837,413.76244020901504,None,413.76245362500777,413.7624635419925,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,53,0,53,,,,,,,,,,,,,,,,,,left,1.1228459589765407,None,space,0.21849191701039672,None,None,None,None,None,,,,,,,,,,,,,53,0,53,0,413.77538341699983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.9  0.1  0.1 ],0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.1072690000001,417.1167992920091,418.0911944170075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.7654800839955,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,413.77538341699983,414.9054347499914,left,1.1228459589765407,None,0,414.9083179589943,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,414.9187670840183,415.8888597089972,7.360000000000002,-1,0.05,415.8913975839969,415.9010367919982,415.9010367919982,415.9010367919982,415.9010367919982,415.9010367919982,416.88802579199546,416.88802579199546,417.1072339999955,space,0.21849191701039672,None,418.09172541700536,418.09187800000655,None,None,None,418.09190795899485,418.0919184590166,418.0919272500032,418.09193745901575,None,418.0919506250066,418.09196041701944,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,54,0,54,,,,,,,,,,,,,,,,,,right,1.0237957079953048,None,space,0.6220085420063697,None,11,2.853267416008748,return,None,0.815417208,None,,,,,,,,,,,54,0,54,0,418.1047370840097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.5  0.05 0.5  0.03 1.  ],0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.7433455839928,421.7523243750038,422.7274188339943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.09547587501584,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,418.1047370840097,419.13050904200645,right,1.0237957079953048,None,1,419.13365837500896,419.143848,419.143848,419.143848,419.143848,419.143848,419.143848,419.143848,419.143848,419.143848,419.143848,419.143848,419.143848,419.143848,420.11766550000175,7.410000000000002,-1,0.03,420.1201025840128,420.1299227089912,420.1299227089912,420.1299227089912,420.1299227089912,420.1299227089912,421.11601845899713,421.11601845899713,421.7432907920156,space,0.6220085420063697,None,422.72785108399694,426.0824732920155,11,2.853267416008748,return,426.0825294170063,427.07130466701346,427.0713287499966,427.0713432499906,None,427.0713631249964,427.0713743340166,422.7345954590128,425.2445398,425.2445398,425.2445398,425.2445398,425.2445398,0.815417208,None,426.088782,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,55,0,55,,,,,,,,,,,,,,,,,,left,0.8759268749854527,None,space,0.2898146249935962,None,None,None,None,None,,,,,,,,,,,,,55,0,55,0,427.0858288340096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.07 1.   0.   0.5  0.1  0.5 ],0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.2483419170021,430.25714820899884,431.2381194590125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.07569166700705,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.0858288340096,427.97019079199526,left,0.8759268749854527,None,0,427.9741529590101,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,427.98487212500186,428.9605582090153,7.440000000000002,-1,0.07,428.9630214589997,428.9724504,428.9724504,428.9724504,428.9724504,428.9724504,429.9542761,429.9542761,430.24830258401926,space,0.2898146249935962,None,431.23854179200134,431.2387008340156,None,None,None,431.23873433400877,431.2387464590138,431.23875633400166,431.2387678340019,None,431.23878241700004,431.23879304199363,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
